id;abc;fm;to;capacity;zona;stat;oper;region;area;ts
0;996;6100000;6159999;60000;3;mg;ООО "Скартел";Ростовская обл.;Ростовская область;7701725181;2025-05-01 12:46:22
0;996;6160000;6189999;30000;2;mg;ООО "Скартел";Рязанская обл.;Рязанская область;7701725181;2025-05-01 12:46:22
0;996;6190000;6259999;70000;3;mg;ООО "Скартел";Самарская обл.;Самарская область;7701725181;2025-05-01 12:46:22
0;996;6260000;6269999;10000;3;mg;ООО "Скартел";Саратовская обл.;Саратовская область;7701725181;2025-05-01 12:46:22
0;996;6270000;6279999;10000;6;mg;ООО "Скартел";Сахалинская обл.;Сахалинская область;7701725181;2025-05-01 12:46:22
0;996;6280000;6299999;20000;2;mg;ООО "Скартел";Смоленская обл.;Смоленская область;7701725181;2025-05-01 12:46:22
0;996;6300000;6339999;40000;4;mg;ООО "Скартел";Ставропольский край;Ставропольский край;7701725181;2025-05-01 12:46:22
0;996;6340000;6359999;20000;2;mg;ООО "Скартел";Тверская обл.;Тверская область;7701725181;2025-05-01 12:46:22
0;996;6360000;6389999;30000;4;mg;ООО "Скартел";Томская обл.;Томская область;7701725181;2025-05-01 12:46:22
0;996;6390000;6419999;30000;4;mg;ООО "Скартел";Тюменская обл.;Тюменская область;7701725181;2025-05-01 12:46:22
0;996;6420000;6429999;10000;3;mg;ООО "Скартел";Ульяновская обл.;Ульяновская область;7701725181;2025-05-01 12:46:22
0;996;6430000;6449999;20000;2;mg;ООО "Скартел";Чувашская Республика;Чувашская Республика - Чувашия;7701725181;2025-05-01 12:46:22
0;996;6450000;6469999;20000;4;mg;ООО "СКАРТЕЛ";Кемеровская область - Кузбасс;Кемеровская область - Кузбасс;7701725181;2025-05-01 12:46:22
0;996;6470000;6479999;10000;0;vz;ООО "Скартел";г. Москва и Московская область;Город Москва, Московская область;7701725181;2025-05-01 12:46:22
0;996;6480000;6519999;40000;3;mg;ООО "Скартел";Краснодарский край;Краснодарский край;7701725181;2025-05-01 12:46:22
0;996;6520000;6529999;10000;3;mg;ООО "СКАРТЕЛ";Саратовская обл.;Саратовская область;7701725181;2025-05-01 12:46:22
0;996;6530000;6539999;10000;3;mg;ООО "СКАРТЕЛ";Краснодарский край;Краснодарский край;7701725181;2025-05-01 12:46:22
0;996;6540000;6579999;40000;0;vz;ООО "Скартел";г. Москва и Московская область;Город Москва, Московская область;7701725181;2025-05-01 12:46:22
0;996;6580000;6589999;10000;5;mg;ООО "Скартел";Забайкальский край;Забайкальский край;7701725181;2025-05-01 12:46:22
0;996;6590000;6599999;10000;2;mg;ООО "СКАРТЕЛ";Нижегородская обл.;Нижегородская область;7701725181;2025-05-01 12:46:22
0;996;6600000;6609999;10000;4;mg;ООО "СКАРТЕЛ";Свердловская обл.;Свердловская область;7701725181;2025-05-01 12:46:22
0;996;6610000;6619999;10000;4;mg;ООО "СКАРТЕЛ";Омская область;Омская область;7701725181;2025-05-01 12:46:22
0;996;6620000;6629999;10000;3;mg;ООО "Скартел";Республика Татарстан;Республика Татарстан;7701725181;2025-05-01 12:46:22
0;996;6630000;6679999;50000;0;vz;ООО "Скартел";г. Москва и Московская область;Город Москва, Московская область;7701725181;2025-05-01 12:46:22
0;996;6680000;6689999;10000;3;mg;ООО "Скартел";Краснодарский край;Краснодарский край;7701725181;2025-05-01 12:46:22
0;996;6690000;6819999;130000;0;vz;ООО "Скартел";г. Москва и Московская область;Город Москва, Московская область;7701725181;2025-05-01 12:46:22
0;996;6820000;6839999;20000;6;mg;ООО "Скартел";Хабаровский край;Хабаровский край;7701725181;2025-05-01 12:46:22
0;996;6840000;6859999;20000;4;mg;ООО "СКАРТЕЛ";Кемеровская область - Кузбасс;Кемеровская область - Кузбасс;7701725181;2025-05-01 12:46:22
0;996;6860000;6889999;30000;4;mg;ООО "Скартел";Ханты - Мансийский - Югра АО;Ханты-Мансийский автономный округ - Югра;7701725181;2025-05-01 12:46:22
0;996;6890000;6899999;10000;4;mg;ООО "СКАРТЕЛ";Республика Дагестан;Республика Дагестан;7701725181;2025-05-01 12:46:22
0;996;6900000;6929999;30000;4;mg;ООО "Скартел";Челябинская обл.;Челябинская область;7701725181;2025-05-01 12:46:22
0;996;6930000;6939999;10000;3;mg;ООО "Скартел";Удмуртская Республика;Удмуртская Республика;7701725181;2025-05-01 12:46:22
0;996;6940000;6969999;30000;4;mg;ООО "Скартел";Ямало-Ненецкий АО;Ямало-Ненецкий автономный округ;7701725181;2025-05-01 12:46:22
0;996;6970000;6989999;20000;2;mg;ООО "Скартел";Ярославская обл.;Ярославская область;7701725181;2025-05-01 12:46:22
0;996;6990000;6998999;9000;3;mg;ООО "СБЕРБАНК-ТЕЛЕКОМ";г. Санкт-Петербург и Ленинградская область;Город Санкт-Петербург, Ленинградская область;7736264044;2025-05-01 12:46:22
0;996;6999000;6999999;1000;4;mg;ООО "Т2 Мобайл";Оренбургская обл.;Оренбургская область;7743895280;2025-05-01 12:46:22
0;996;7000000;7099999;100000;4;mg;ООО "Т2 МОБАЙЛ";Алтайский край;Алтайский край;7743895280;2025-05-01 12:46:22
0;996;7100000;7199999;100000;0;vz;ООО "Новые мобильные коммуникации";г. Москва * Московская область;Город Москва, Московская область;7727443720;2025-05-01 12:46:22
0;996;7200000;7499999;300000;3;mg;ООО "Т2 МОБАЙЛ";Самарская обл.;Самарская область;7743895280;2025-05-01 12:46:22
0;996;7500000;7529999;30000;3;mg;ООО "Т2 МОБАЙЛ";Республика Марий Эл;Республика Марий Эл;7743895280;2025-05-01 12:46:22
0;996;7530000;7544999;15000;3;mg;ООО "Новые мобильные коммуникации";г. Санкт-Петербург * Ленинградская область;Город Санкт-Петербург, Ленинградская область;7727443720;2025-05-01 12:46:22
0;996;7545000;7549999;5000;4;mg;ООО "Новые мобильные коммуникации";Ханты - Мансийский - Югра АО;Ханты-Мансийский автономный округ - Югра;7727443720;2025-05-01 12:46:22
0;996;7550000;7999999;450000;3;mg;ООО "Т2 Мобайл";г. Санкт-Петербург и Ленинградская область;Город Санкт-Петербург, Ленинградская область;7743895280;2025-05-01 12:46:22
0;996;8000000;8149999;150000;2;mg;ООО "Т2 Мобайл";Пензенская обл.;Пензенская область;7743895280;2025-05-01 12:46:22
0;996;8150000;8219999;70000;3;mg;ООО "ВТБ МОБАЙЛ";г. Санкт-Петербург и Ленинградская область;Город Санкт-Петербург, Ленинградская область;9705121882;2025-05-01 12:46:22
0;996;8220000;8229999;10000;4;mg;ООО "СКАРТЕЛ";Омская область;Омская область;7701725181;2025-05-01 12:46:22
0;996;8230000;8239999;10000;4;mg;ООО "Скартел";Челябинская обл.;Челябинская область;7701725181;2025-05-01 12:46:22
0;996;8240000;8259999;20000;2;mg;ООО "Скартел";Воронежская обл.;Воронежская область;7701725181;2025-05-01 12:46:22
0;996;8260000;8289999;30000;3;mg;ООО "Скартел";Республика Татарстан;Республика Татарстан;7701725181;2025-05-01 12:46:22
0;996;8290000;8299999;10000;2;mg;ООО "Скартел";Нижегородская обл.;Нижегородская область;7701725181;2025-05-01 12:46:22
0;996;8300000;8309999;10000;5;mg;ООО "Скартел";Забайкальский край;Забайкальский край;7701725181;2025-05-01 12:46:22
0;996;8310000;8319999;10000;4;mg;ООО "СКАРТЕЛ";Омская область;Омская область;7701725181;2025-05-01 12:46:22
0;996;8320000;8329999;10000;3;mg;ООО "Скартел";Ульяновская обл.;Ульяновская область;7701725181;2025-05-01 12:46:22
0;996;8330000;8349999;20000;4;mg;ООО "Скартел";Курганская обл.;Курганская область;7701725181;2025-05-01 12:46:22
0;996;8350000;8369999;20000;3;mg;ООО "Скартел";Самарская обл.;Самарская область;7701725181;2025-05-01 12:46:22
0;996;8370000;8379999;10000;4;mg;ООО "Скартел";Астраханская обл.;Астраханская область;7701725181;2025-05-01 12:46:22
0;996;8380000;8389999;10000;4;mg;ООО "Скартел";Свердловская обл.;Свердловская область;7701725181;2025-05-01 12:46:22
0;996;8390000;8399999;10000;2;mg;ООО "Скартел";Ярославская обл.;Ярославская область;7701725181;2025-05-01 12:46:22
0;996;8400000;8449999;50000;3;mg;ООО "Скартел";Республика Башкортостан;Республика Башкортостан;7701725181;2025-05-01 12:46:22
0;996;8450000;8479999;30000;3;mg;ООО "Скартел";Республика Татарстан;Республика Татарстан;7701725181;2025-05-01 12:46:22
